#k-distance eigenvalue[eV]
1.55358368 1.51940000
1.57087037 1.52260000
1.58815705 1.52810000
1.60544373 1.53550000
1.62273041 1.54490000
1.64001709 1.55580000
1.65730377 1.56840000
1.67459046 1.57780000
1.69187714 1.56690000
1.70916382 1.55690000
1.72645051 1.54870000
1.74373719 1.54220000
1.76102387 1.53650000
1.77831055 1.52990000
1.79559723 1.52120000
1.79559723 1.52120000
1.82245067 1.52150000
1.84930411 1.52250000
1.87615755 1.52340000
1.90301098 1.52390000
1.92986442 1.52360000
1.95671786 1.52210000
1.98357129 1.51860000
2.01042473 1.51320000
2.03727817 1.50490000
2.06413160 1.49320000
2.09098505 1.47780000
2.11783848 1.45910000
2.14469191 1.43860000
2.17154536 1.42010000
2.19839879 1.41130000
2.19839879 1.41130000
2.22275525 1.41640000
2.24711172 1.42970000
2.27146818 1.44780000
2.29582464 1.46890000
2.32018111 1.47200000
2.34453757 1.46150000
2.36889403 1.44870000
2.39325050 1.43380000
2.41760696 1.42500000
2.44196342 1.43760000
2.46631989 1.44830000
2.49067635 1.45670000
2.51503281 1.46270000
2.53938927 1.46600000
2.56374573 1.46670000
2.56374573 1.46670000
2.59059917 1.46670000
2.61745261 1.46680000
2.64430605 1.46690000
2.67115948 1.46710000
2.69801292 1.46770000
2.72486636 1.46890000
2.75171979 1.47130000
2.77857323 1.47540000
2.80542667 1.48140000
2.83228010 1.48940000
2.85913355 1.49880000
2.88598698 1.50820000
2.91284042 1.51630000
2.93969386 1.52190000
2.96654729 1.52380000
2.96654729 1.52380000
2.99090375 1.55020000
3.01526022 1.56920000
3.03961668 1.58100000
3.06397314 1.58790000
3.08832961 1.59190000
3.11268607 1.59370000
3.13704253 1.59260000
3.16139900 1.58790000
3.18575546 1.57930000
3.21011192 1.56780000
3.23446839 1.55490000
3.25882485 1.54220000
3.28318131 1.53120000
3.30753777 1.52380000
3.33189424 1.52120000
3.33189424 1.58060000
3.34918092 1.58050000
3.36646760 1.57990000
3.38375428 1.57890000
3.40104096 1.57730000
3.41832765 1.57480000
3.43561433 1.57160000
3.45290101 1.56730000
3.47018769 1.56200000
3.48747437 1.55600000
3.50476105 1.54950000
3.52204774 1.54270000
3.53933442 1.53630000
3.55662110 1.53070000
3.57390779 1.52640000
3.59119447 1.52380000
3.59119447 1.41130000
3.60848115 1.41620000
3.62576783 1.42750000
3.64305451 1.44100000
3.66034119 1.45550000
3.67762788 1.47030000
3.69491456 1.48500000
3.71220124 1.49910000
3.72948793 1.50060000
3.74677461 1.50200000
3.76406129 1.50340000
3.78134797 1.50460000
3.79863465 1.50560000
3.81592133 1.50630000
3.83320802 1.50690000
3.85049470 1.50700000
3.85049470 1.50570000
3.86778138 1.50570000
3.88506806 1.50580000
3.90235474 1.50580000
3.91964143 1.50610000
3.93692811 1.50630000
3.95421479 1.50680000
3.97150147 1.50710000
3.98878816 1.50700000
4.00607484 1.50620000
4.02336152 1.50430000
4.04064820 1.50090000
4.05793488 1.49560000
4.07522156 1.48810000
4.09250825 1.47850000
4.10979493 1.46670000

0.00000000 1.63060000
0.02685343 1.62910000
0.05370688 1.62470000
0.08056031 1.61760000
0.10741375 1.60830000
0.13426719 1.59680000
0.16112062 1.58430000
0.18797406 1.57150000
0.21482750 1.55950000
0.24168093 1.55000000
0.26853437 1.54610000
0.29538781 1.55070000
0.32224125 1.56340000
0.34909468 1.57770000
0.37594812 1.54220000
0.40280156 1.56090000
0.40280156 1.56090000
0.42715802 1.56270000
0.45151449 1.56750000
0.47587095 1.57400000
0.50022741 1.58160000
0.52458387 1.59010000
0.54894034 1.59990000
0.57329680 1.61180000
0.59765326 1.62620000
0.62200972 1.64360000
0.64636618 1.66370000
0.67072265 1.68600000
0.69507911 1.70920000
0.71943557 1.73160000
0.74379204 1.75010000
0.76814850 1.75820000
0.76814850 1.75830000
0.79500194 1.74380000
0.82185538 1.71410000
0.84870881 1.68010000
0.87556225 1.64550000
0.90241569 1.61340000
0.92926912 1.59290000
0.95612256 1.59890000
0.98297600 1.61150000
1.00982944 1.62160000
1.03668287 1.62650000
1.06353631 1.62500000
1.09038975 1.61740000
1.11724318 1.60570000
1.14409662 1.59320000
1.17095006 1.58500000
1.17095006 1.58500000
1.19530652 1.60700000
1.21966299 1.62740000
1.24401945 1.64020000
1.26837591 1.64460000
1.29273238 1.69710000
1.31708884 1.74150000
1.34144530 1.73590000
1.36580176 1.71650000
1.39015822 1.69750000
1.41451469 1.67950000
1.43887115 1.66320000
1.46322761 1.64970000
1.48758407 1.63930000
1.51194054 1.63280000
1.53629700 1.63060000
1.53629700 1.63060000
1.55358368 1.62970000
1.57087037 1.62710000
1.58815705 1.62270000
1.60544373 1.61660000
1.62273041 1.60870000
1.64001709 1.59940000
1.65730377 1.58890000
1.67459046 1.58230000
1.69187714 1.59720000
1.70916382 1.61290000
1.72645051 1.62910000
1.74373719 1.64560000
1.76102387 1.66220000
1.77831055 1.67870000
1.79559723 1.69480000
1.79559723 1.69480000
1.82245067 1.69370000
1.84930411 1.69030000
1.87615755 1.68460000
1.90301098 1.67660000
1.92986442 1.66650000
1.95671786 1.65420000
1.98357129 1.63950000
2.01042473 1.62270000
2.03727817 1.60380000
2.06413160 1.58280000
2.09098505 1.56040000
2.11783848 1.53750000
2.14469191 1.51610000
2.17154536 1.49940000
2.19839879 1.49270000
2.19839879 1.49270000
2.22275525 1.49200000
2.24711172 1.48990000
2.27146818 1.48600000
2.29582464 1.48010000
2.32018111 1.49160000
2.34453757 1.51550000
2.36889403 1.54040000
2.39325050 1.56610000
2.41760696 1.59270000
2.44196342 1.62020000
2.46631989 1.64860000
2.49067635 1.67770000
2.51503281 1.70710000
2.53938927 1.73660000
2.56374573 1.76570000
2.56374573 1.76570000
2.59059917 1.76500000
2.61745261 1.76310000
2.64430605 1.76040000
2.67115948 1.75700000
2.69801292 1.75330000
2.72486636 1.74960000
2.75171979 1.74590000
2.77857323 1.74200000
2.80542667 1.73800000
2.83228010 1.73380000
2.85913355 1.72950000
2.88598698 1.72550000
2.91284042 1.72210000
2.93969386 1.72000000
2.96654729 1.71920000
2.96654729 1.71920000
2.99090375 1.71120000
3.01526022 1.70670000
3.03961668 1.70390000
3.06397314 1.70130000
3.08832961 1.69820000
3.11268607 1.69460000
3.13704253 1.69150000
3.16139900 1.68980000
3.18575546 1.68950000
3.21011192 1.69040000
3.23446839 1.69170000
3.25882485 1.69300000
3.28318131 1.69400000
3.30753777 1.69470000
3.33189424 1.69480000
3.33189424 1.58500000
3.34918092 1.58450000
3.36646760 1.58290000
3.38375428 1.58050000
3.40104096 1.57750000
3.41832765 1.57480000
3.43561433 1.57460000
3.45290101 1.58110000
3.47018769 1.59440000
3.48747437 1.61130000
3.50476105 1.62980000
3.52204774 1.64870000
3.53933442 1.66750000
3.55662110 1.68580000
3.57390779 1.70310000
3.59119447 1.71920000
3.59119447 1.49270000
3.60848115 1.49290000
3.62576783 1.49340000
3.64305451 1.49410000
3.66034119 1.49510000
3.67762788 1.49630000
3.69491456 1.49770000
3.71220124 1.49920000
3.72948793 1.51270000
3.74677461 1.52530000
3.76406129 1.53630000
3.78134797 1.54560000
3.79863465 1.55270000
3.81592133 1.55750000
3.83320802 1.56010000
3.85049470 1.56090000
3.85049470 1.75830000
3.86778138 1.75860000
3.88506806 1.75940000
3.90235474 1.76070000
3.91964143 1.76230000
3.93692811 1.76400000
3.95421479 1.76570000
3.97150147 1.76730000
3.98878816 1.76840000
4.00607484 1.76910000
4.02336152 1.76920000
4.04064820 1.76880000
4.05793488 1.76800000
4.07522156 1.76700000
4.09250825 1.76610000
4.10979493 1.76570000

0.00000000 1.81820000
0.02685343 1.80770000
0.05370688 1.79290000
0.08056031 1.77810000
0.10741375 1.76430000
0.13426719 1.75150000
0.16112062 1.73870000
0.18797406 1.72440000
0.21482750 1.70760000
0.24168093 1.68810000
0.26853437 1.66720000
0.29538781 1.64560000
0.32224125 1.61260000
0.34909468 1.58060000
0.37594812 1.58360000
0.40280156 1.56090000
0.40280156 1.56090000
0.42715802 1.56270000
0.45151449 1.56750000
0.47587095 1.57400000
0.50022741 1.58160000
0.52458387 1.59010000
0.54894034 1.59990000
0.57329680 1.61180000
0.59765326 1.62620000
0.62200972 1.64360000
0.64636618 1.66370000
0.67072265 1.68600000
0.69507911 1.70920000
0.71943557 1.73160000
0.74379204 1.75010000
0.76814850 1.75820000
0.76814850 1.75830000
0.79500194 1.74390000
0.82185538 1.71410000
0.84870881 1.68010000
0.87556225 1.64560000
0.90241569 1.61340000
0.92926912 1.59290000
0.95612256 1.59890000
0.98297600 1.61150000
1.00982944 1.62170000
1.03668287 1.62650000
1.06353631 1.62500000
1.09038975 1.61740000
1.11724318 1.60580000
1.14409662 1.59320000
1.17095006 1.58510000
1.17095006 1.58510000
1.19530652 1.61530000
1.21966299 1.64430000
1.24401945 1.67160000
1.26837591 1.69690000
1.29273238 1.72010000
1.31708884 1.74870000
1.34144530 1.76070000
1.36580176 1.77750000
1.39015822 1.79160000
1.41451469 1.80300000
1.43887115 1.81150000
1.46322761 1.81760000
1.48758407 1.82010000
1.51194054 1.81880000
1.53629700 1.81830000
1.53629700 1.81830000
1.55358368 1.81760000
1.57087037 1.81550000
1.58815705 1.81220000
1.60544373 1.80800000
1.62273041 1.80310000
1.64001709 1.79790000
1.65730377 1.79260000
1.67459046 1.78680000
1.69187714 1.77670000
1.70916382 1.76540000
1.72645051 1.75310000
1.74373719 1.73980000
1.76102387 1.72560000
1.77831055 1.71060000
1.79559723 1.69480000
1.79559723 1.69480000
1.82245067 1.69370000
1.84930411 1.69030000
1.87615755 1.68460000
1.90301098 1.67660000
1.92986442 1.66650000
1.95671786 1.65420000
1.98357129 1.63950000
2.01042473 1.62280000
2.03727817 1.60380000
2.06413160 1.58280000
2.09098505 1.56040000
2.11783848 1.53750000
2.14469191 1.51610000
2.17154536 1.49940000
2.19839879 1.49270000
2.19839879 1.49270000
2.22275525 1.49200000
2.24711172 1.48990000
2.27146818 1.48600000
2.29582464 1.48010000
2.32018111 1.49160000
2.34453757 1.51550000
2.36889403 1.54040000
2.39325050 1.56610000
2.41760696 1.59270000
2.44196342 1.62020000
2.46631989 1.64860000
2.49067635 1.67770000
2.51503281 1.70710000
2.53938927 1.73660000
2.56374573 1.76570000
2.56374573 1.76570000
2.59059917 1.76500000
2.61745261 1.76320000
2.64430605 1.76040000
2.67115948 1.75700000
2.69801292 1.75330000
2.72486636 1.74960000
2.75171979 1.74590000
2.77857323 1.74200000
2.80542667 1.73800000
2.83228010 1.73380000
2.85913355 1.72950000
2.88598698 1.72550000
2.91284042 1.72220000
2.93969386 1.72000000
2.96654729 1.71920000
2.96654729 1.71920000
2.99090375 1.71120000
3.01526022 1.70670000
3.03961668 1.70390000
3.06397314 1.70130000
3.08832961 1.69820000
3.11268607 1.69460000
3.13704253 1.69150000
3.16139900 1.68980000
3.18575546 1.68950000
3.21011192 1.69040000
3.23446839 1.69170000
3.25882485 1.69300000
3.28318131 1.69400000
3.30753777 1.69470000
3.33189424 1.69480000
3.33189424 1.58510000
3.34918092 1.58460000
3.36646760 1.58300000
3.38375428 1.58060000
3.40104096 1.57760000
3.41832765 1.57480000
3.43561433 1.57460000
3.45290101 1.58110000
3.47018769 1.59450000
3.48747437 1.61130000
3.50476105 1.62980000
3.52204774 1.64870000
3.53933442 1.66760000
3.55662110 1.68580000
3.57390779 1.70310000
3.59119447 1.71920000
3.59119447 1.49270000
3.60848115 1.49290000
3.62576783 1.49340000
3.64305451 1.49410000
3.66034119 1.49510000
3.67762788 1.49630000
3.69491456 1.49770000
3.71220124 1.49920000
3.72948793 1.51270000
3.74677461 1.52530000
3.76406129 1.53630000
3.78134797 1.54560000
3.79863465 1.55270000
3.81592133 1.55750000
3.83320802 1.56010000
3.85049470 1.56090000
3.85049470 1.75830000
3.86778138 1.75860000
3.88506806 1.75940000
3.90235474 1.76070000
3.91964143 1.76230000
3.93692811 1.76400000
3.95421479 1.76580000
3.97150147 1.76730000
3.98878816 1.76850000
4.00607484 1.76910000
4.02336152 1.76920000
4.04064820 1.76880000
4.05793488 1.76800000
4.07522156 1.76700000
4.09250825 1.76610000
4.10979493 1.76570000

0.00000000 1.81830000
0.02685343 1.81810000
0.05370688 1.81760000
0.08056031 1.81160000
0.10741375 1.80140000
0.13426719 1.78830000
0.16112062 1.77220000
0.18797406 1.75280000
0.21482750 1.73050000
0.24168093 1.70500000
0.26853437 1.67660000
0.29538781 1.64580000
0.32224125 1.62500000
0.34909468 1.60460000
0.37594812 1.60050000
0.40280156 1.62390000
0.40280156 1.62390000
0.42715802 1.62620000
0.45151449 1.63330000
0.47587095 1.64520000
0.50022741 1.66160000
0.52458387 1.68200000
0.54894034 1.70560000
0.57329680 1.73140000
0.59765326 1.75850000
0.62200972 1.78580000
0.64636618 1.81250000
0.67072265 1.83710000
0.69507911 1.85180000
0.71943557 1.84510000
0.74379204 1.83280000
0.76814850 1.82660000
0.76814850 1.82660000
0.79500194 1.83880000
0.82185538 1.86160000
0.84870881 1.88410000
0.87556225 1.89410000
0.90241569 1.88490000
0.92926912 1.87380000
0.95612256 1.86220000
0.98297600 1.85140000
1.00982944 1.84260000
1.03668287 1.83710000
1.06353631 1.83530000
1.09038975 1.83680000
1.11724318 1.83990000
1.14409662 1.84260000
1.17095006 1.84360000
1.17095006 1.84360000
1.19530652 1.83220000
1.21966299 1.81960000
1.24401945 1.80560000
1.26837591 1.79000000
1.29273238 1.77290000
1.31708884 1.75480000
1.34144530 1.79640000
1.36580176 1.83660000
1.39015822 1.83270000
1.41451469 1.82890000
1.43887115 1.82560000
1.46322761 1.82270000
1.48758407 1.82040000
1.51194054 1.81900000
1.53629700 1.81840000
1.53629700 1.81840000
1.55358368 1.81780000
1.57087037 1.81610000
1.58815705 1.81370000
1.60544373 1.81070000
1.62273041 1.80720000
1.64001709 1.80330000
1.65730377 1.79570000
1.67459046 1.78710000
1.69187714 1.78120000
1.70916382 1.77440000
1.72645051 1.76640000
1.74373719 1.75840000
1.76102387 1.75190000
1.77831055 1.74820000
1.79559723 1.74800000
1.79559723 1.74800000
1.82245067 1.74730000
1.84930411 1.74580000
1.87615755 1.74470000
1.90301098 1.74440000
1.92986442 1.74440000
1.95671786 1.74430000
1.98357129 1.74330000
2.01042473 1.74120000
2.03727817 1.73830000
2.06413160 1.73500000
2.09098505 1.73220000
2.11783848 1.73030000
2.14469191 1.72930000
2.17154536 1.72900000
2.19839879 1.72890000
2.19839879 1.72890000
2.22275525 1.73080000
2.24711172 1.73650000
2.27146818 1.74550000
2.29582464 1.75780000
2.32018111 1.77240000
2.34453757 1.78890000
2.36889403 1.80650000
2.39325050 1.82420000
2.41760696 1.84080000
2.44196342 1.85350000
2.46631989 1.85530000
2.49067635 1.84160000
2.51503281 1.81950000
2.53938927 1.79360000
2.56374573 1.76570000
2.56374573 1.76570000
2.59059917 1.76500000
2.61745261 1.76320000
2.64430605 1.76040000
2.67115948 1.75710000
2.69801292 1.75340000
2.72486636 1.74970000
2.75171979 1.74590000
2.77857323 1.74210000
2.80542667 1.73800000
2.83228010 1.73390000
2.85913355 1.72960000
2.88598698 1.72560000
2.91284042 1.72220000
2.93969386 1.72000000
2.96654729 1.71920000
2.96654729 1.71920000
2.99090375 1.73240000
3.01526022 1.75140000
3.03961668 1.77520000
3.06397314 1.79810000
3.08832961 1.80310000
3.11268607 1.79440000
3.13704253 1.78490000
3.16139900 1.77630000
3.18575546 1.76900000
3.21011192 1.76280000
3.23446839 1.75760000
3.25882485 1.75350000
3.28318131 1.75040000
3.30753777 1.74860000
3.33189424 1.74800000
3.33189424 1.84360000
3.34918092 1.84260000
3.36646760 1.83960000
3.38375428 1.83470000
3.40104096 1.82840000
3.41832765 1.82100000
3.43561433 1.81280000
3.45290101 1.80430000
3.47018769 1.79550000
3.48747437 1.78680000
3.50476105 1.77780000
3.52204774 1.76840000
3.53933442 1.75810000
3.55662110 1.74660000
3.57390779 1.73370000
3.59119447 1.71920000
3.59119447 1.72890000
3.60848115 1.72750000
3.62576783 1.72370000
3.64305451 1.71740000
3.66034119 1.70910000
3.67762788 1.69920000
3.69491456 1.68820000
3.71220124 1.67670000
3.72948793 1.66520000
3.74677461 1.65440000
3.76406129 1.64460000
3.78134797 1.63650000
3.79863465 1.63040000
3.81592133 1.62650000
3.83320802 1.62450000
3.85049470 1.62390000
3.85049470 1.82660000
3.86778138 1.82600000
3.88506806 1.82390000
3.90235474 1.82050000
3.91964143 1.81610000
3.93692811 1.81080000
3.95421479 1.80470000
3.97150147 1.79820000
3.98878816 1.79160000
4.00607484 1.78520000
4.02336152 1.77930000
4.04064820 1.77420000
4.05793488 1.77030000
4.07522156 1.76760000
4.09250825 1.76610000
4.10979493 1.76570000

0.00000000 1.82460000
0.02685343 1.82310000
0.05370688 1.81880000
0.08056031 1.81670000
0.10741375 1.81570000
0.13426719 1.81470000
0.16112062 1.81400000
0.18797406 1.81370000
0.21482750 1.80560000
0.24168093 1.79210000
0.26853437 1.77290000
0.29538781 1.74770000
0.32224125 1.71770000
0.34909468 1.68480000
0.37594812 1.65230000
0.40280156 1.62390000
0.40280156 1.62390000
0.42715802 1.62620000
0.45151449 1.63330000
0.47587095 1.64520000
0.50022741 1.66160000
0.52458387 1.68210000
0.54894034 1.70560000
0.57329680 1.73140000
0.59765326 1.75850000
0.62200972 1.78580000
0.64636618 1.81250000
0.67072265 1.83710000
0.69507911 1.85180000
0.71943557 1.84510000
0.74379204 1.83280000
0.76814850 1.82660000
0.76814850 1.82670000
0.79500194 1.83890000
0.82185538 1.86170000
0.84870881 1.88410000
0.87556225 1.89420000
0.90241569 1.88490000
0.92926912 1.87380000
0.95612256 1.86230000
0.98297600 1.85150000
1.00982944 1.84270000
1.03668287 1.83720000
1.06353631 1.83530000
1.09038975 1.83680000
1.11724318 1.83990000
1.14409662 1.84270000
1.17095006 1.84370000
1.17095006 1.84370000
1.19530652 1.85450000
1.21966299 1.86530000
1.24401945 1.87360000
1.26837591 1.86800000
1.29273238 1.85850000
1.31708884 1.85000000
1.34144530 1.84300000
1.36580176 1.83740000
1.39015822 1.83580000
1.41451469 1.83160000
1.43887115 1.82840000
1.46322761 1.82390000
1.48758407 1.82230000
1.51194054 1.82390000
1.53629700 1.82470000
1.53629700 1.82470000
1.55358368 1.82400000
1.57087037 1.82230000
1.58815705 1.81940000
1.60544373 1.81540000
1.62273041 1.81000000
1.64001709 1.80350000
1.65730377 1.79890000
1.67459046 1.79380000
1.69187714 1.78780000
1.70916382 1.78070000
1.72645051 1.77270000
1.74373719 1.76460000
1.76102387 1.75710000
1.77831055 1.75120000
1.79559723 1.74800000
1.79559723 1.74800000
1.82245067 1.74730000
1.84930411 1.74580000
1.87615755 1.74470000
1.90301098 1.74440000
1.92986442 1.74440000
1.95671786 1.74430000
1.98357129 1.74330000
2.01042473 1.74120000
2.03727817 1.73830000
2.06413160 1.73500000
2.09098505 1.73220000
2.11783848 1.73030000
2.14469191 1.72930000
2.17154536 1.72900000
2.19839879 1.72890000
2.19839879 1.72890000
2.22275525 1.73080000
2.24711172 1.73650000
2.27146818 1.74550000
2.29582464 1.75780000
2.32018111 1.77240000
2.34453757 1.78890000
2.36889403 1.80650000
2.39325050 1.82420000
2.41760696 1.84080000
2.44196342 1.85350000
2.46631989 1.85540000
2.49067635 1.84160000
2.51503281 1.81950000
2.53938927 1.79360000
2.56374573 1.76570000
2.56374573 1.76570000
2.59059917 1.76500000
2.61745261 1.76320000
2.64430605 1.76040000
2.67115948 1.75710000
2.69801292 1.75340000
2.72486636 1.74970000
2.75171979 1.74600000
2.77857323 1.74210000
2.80542667 1.73810000
2.83228010 1.73390000
2.85913355 1.72960000
2.88598698 1.72560000
2.91284042 1.72230000
2.93969386 1.72010000
2.96654729 1.71930000
2.96654729 1.71930000
2.99090375 1.73240000
3.01526022 1.75150000
3.03961668 1.77520000
3.06397314 1.79820000
3.08832961 1.80310000
3.11268607 1.79440000
3.13704253 1.78490000
3.16139900 1.77640000
3.18575546 1.76900000
3.21011192 1.76280000
3.23446839 1.75760000
3.25882485 1.75350000
3.28318131 1.75040000
3.30753777 1.74860000
3.33189424 1.74800000
3.33189424 1.84370000
3.34918092 1.84260000
3.36646760 1.83960000
3.38375428 1.83480000
3.40104096 1.82840000
3.41832765 1.82100000
3.43561433 1.81290000
3.45290101 1.80430000
3.47018769 1.79550000
3.48747437 1.78680000
3.50476105 1.77790000
3.52204774 1.76850000
3.53933442 1.75810000
3.55662110 1.74670000
3.57390779 1.73370000
3.59119447 1.71930000
3.59119447 1.72890000
3.60848115 1.72750000
3.62576783 1.72370000
3.64305451 1.71740000
3.66034119 1.70910000
3.67762788 1.69920000
3.69491456 1.68820000
3.71220124 1.67670000
3.72948793 1.66520000
3.74677461 1.65440000
3.76406129 1.64460000
3.78134797 1.63650000
3.79863465 1.63040000
3.81592133 1.62650000
3.83320802 1.62450000
3.85049470 1.62390000
3.85049470 1.82670000
3.86778138 1.82600000
